Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
MENT,181078,USD,2017,Q4,2018-03-17,2018-03-17,255283000.0,46941000.0,269593000.0,0.84855,0.16797,0.12075999999999999,0.11257,0.06849,1.7408099999999997,1.3423100000000001,0.64368,0.02076,1.42347,1.35465,11.78792,12.644730000000001,2.47799,0.21883000000000002,8.0
MGCD,55248,USD,2017,Q3,2017-09-14,2017-09-14,2720000.0,153000.0,4544000.0,0.5159199999999999,0.03996,-0.0885,-0.24568,-0.12724000000000002,-1.26892,2.0276,0.93085,0.0054399999999999995,-0.82039,-0.81983,9.2701,3.33929,1.04101,0.7056100000000001,3.0
MGM,139431,USD,2021,Q1,2021-05-03,2021-05-03,-957152000.0,13245448000.0,-2061035000.0,0.35433000000000003,-0.4696,-0.4765,-0.1921,-0.058170000000000006,0.94916,3.85961,2.30258,0.35481,-4.39546,-4.39896,9.22445,12.76649,-4.17202,0.01,3.0
MHH,160053,USD,2021,Q1,2021-05-07,2021-05-07,16509000.0,16195000.0,24528000.0,0.26686,0.06615,0.04748,0.14947,0.08774,2.67015,1.8756700000000002,0.7035,0.15469000000000002,0.80834,0.76356,17.023139999999998,5.40795,2.1583900000000003,0.24711999999999998,6.0
MHK,333439,USD,2021,Q1,2021-04-30,2021-04-30,1415241000.0,2673028000.0,1532074000.0,0.26229,0.08072,0.06461,0.07552,0.04492,2.38682,1.85084,0.68138,0.18705,9.057,9.0311,140.18878999999998,119.82776000000001,21.61748,,5.0
MIC,345220,USD,2021,Q1,2021-05-04,2021-05-04,155911000.0,1220945000.0,382521000.0,0.59915,0.05192000000000001,-1.1202,-1.02132,-0.32165,-0.41303999999999996,1.7411900000000002,2.1752700000000003,0.42405,-10.628630000000001,-10.62702,9.48819,10.30476,4.39009,11.031889999999999,5.0
MIK,50465,USD,2020,Q4,2021-03-09,2021-03-09,663843000.0,2497653000.0,920504000.0,0.37109000000000003,0.10122,0.05595,-0.24636,0.06513,3.1210400000000003,1.32441,-4.78259,0.55155,2.01264,1.98568,35.97022,-8.16952,6.28155,0.0,6.0
MIND,198210,USD,2021,Q1,2021-06-03,2021-06-03,-9386000.0,0.0,-4582000.0,0.33155999999999997,-0.58411,-0.8967200000000001,-0.7500399999999999,-0.56099,0.22994,2.83265,0.33698,0.0,-1.62865,-1.62865,1.81623,0.24201,-0.37449,0.13845,2.0
MITK,369106,USD,2021,Q2,2021-05-06,2021-05-06,19860000.0,117692000.0,20897000.0,0.86459,0.16395,0.08603,0.05683,0.026789999999999998,2.1923,8.43401,1.1212799999999998,0.33078,0.22479000000000002,0.21821,2.61295,3.95548,0.4928,,5.0
MIXX,103135,USD,2016,Q3,2016-07-20,2016-07-20,-3656922.0,2860273.0,-1679873.0,0.08444,-6.53822,-16.72655,-1.19773,-0.7315699999999999,0.10948,0.03315,0.6372,0.13638,-1.12152,-1.12152,0.06705,0.9363799999999999,-0.12279000000000001,,2.0
MJCO,110826,USD,2020,Q1,2020-08-14,2020-08-14,14055000.0,1108000.0,4623000.0,0.47303999999999996,0.0601,0.0644,0.08892,0.05997,0.47734,1.8538400000000002,0.48258999999999996,0.00686,0.22436999999999999,0.21381,3.48395,2.52338,0.1071,,3.0
MKC,251282,USD,2021,Q1,2021-03-30,2021-03-30,1251000000.0,5599399999.0,1243500000.0,0.41017,0.18392999999999998,0.13022,0.18357,0.060270000000000004,1.62655,0.8064899999999999,2.04586,0.44142,2.86571,2.83752,22.00656,15.554310000000001,4.661230000000001,1.26886,5.0
MKTX,118024,USD,2021,Q1,2021-04-28,2021-04-28,426821000.0,0.0,369003000.0,0.77113,0.54095,0.42623,0.30865,0.19730999999999999,1.20977,2.00438,0.56428,0.0,8.1554,7.9923,19.1336,26.42281,9.86619,2.4805900000000003,3.0
MLAB,43619,USD,2020,Q4,2021-06-01,2021-06-01,30109000.0,145675000.0,32398000.0,0.64966,0.09295,0.02444,0.00806,0.0054399999999999995,9.895539999999999,9.32232,0.48063999999999996,0.2422,0.65809,0.63895,26.922009999999997,81.65366999999999,6.51216,0.63618,7.0
MMI,134979,USD,2021,Q1,2021-05-07,2021-05-07,65610000.0,0.0,34389000.0,0.37589,0.07629,0.06306,0.07973,0.059620000000000006,0.76795,4.18585,0.33723000000000003,0.0,1.1280700000000001,1.1235899999999999,17.89011,14.14926,0.86631,0.16739,3.0
MMM,22219,USD,2021,Q1,2021-04-27,2021-04-27,9036000000.0,18187000000.0,10101000000.0,0.48358999999999996,0.21556,0.17294,0.41221,0.12080999999999999,1.7721099999999999,1.83487,2.4119200000000003,0.38548000000000004,9.85264,9.77031,56.972469999999994,23.78462,17.45992,5.875290000000001,7.0
MMMB,233893,USD,2020,Q4,2021-04-21,2021-04-21,4140849.0,474743.0,2448172.0,0.31256,0.08532999999999999,0.09979,0.48945,0.28952,0.60193,2.1949799999999997,0.69058,0.03379,0.1214,0.11957000000000001,1.21656,0.24802,0.07307000000000001,,7.0
MNK,365935,USD,2021,Q1,2021-05-04,2021-05-04,399100000.0,1701700000.0,643300000.0,0.30205,-0.20545,-0.49311000000000005,-1.18136,-0.11002999999999999,-0.61957,1.00931,9.73638,0.18034,-12.28757,-12.28757,24.91834,10.40118,7.61302,,4.0
MNST,333441,USD,2021,Q1,2021-05-07,2021-05-07,1740515000.0,0.0,1802196000.0,0.58607,0.35191999999999996,0.30248,0.26485,0.22128,1.24637,4.35295,0.19689,0.0,2.74025,2.7107099999999997,9.059330000000001,10.346260000000001,3.41537,,4.0
MO,133574,USD,2021,Q1,2021-04-29,2021-04-29,11478000000.0,29680000000.0,14092000000.0,0.51963,0.43449,0.16798,1.42965,0.08896,3.24775,0.8025800000000001,15.07117,0.6085,2.33562,2.3343599999999998,13.903920000000001,1.56803,7.58552,3.4062699999999997,8.0
MOBL,118286,USD,2020,Q3,2020-10-30,2020-10-30,-39427000.0,0.0,-24126000.0,0.78225,-0.2,-0.21341,-1.61594,-0.24191999999999997,0.53147,1.18737,5.67962,0.0,-0.39465,-0.39465,1.84923,0.24422,-0.20974,,3.0
MON,79638,USD,2018,Q2,2018-04-05,2018-04-05,4086000000.0,7847000000.0,3478000000.0,0.54848,0.22812,0.1707,0.32076,0.1098,1.3962299999999999,1.4066299999999998,1.9213200000000001,0.34588,5.66265,5.591469999999999,33.17345,17.62673,7.906339999999999,2.15731,7.0
MOS,94993,USD,2021,Q1,2021-05-04,2021-05-04,1631200000.0,4484600000.0,486699999.0,0.15885,0.0863,0.11173,0.10471,0.051539999999999996,0.47446000000000005,1.11097,1.03145,0.22533000000000003,2.70588,2.68323,24.21709,25.38697,1.28383,0.19995,7.0
MOV,250875,USD,2021,Q1,2021-05-27,2021-05-27,66692000.0,10000000.0,58610000.0,0.54732,0.09324,0.08378,0.1109,0.06892999999999999,1.224,4.22046,0.6089399999999999,0.01439,2.0583299999999998,2.0583299999999998,24.567629999999998,18.34535,2.5194,0.29927,7.0
MPC,353184,USD,2021,Q1,2021-05-06,2021-05-06,808000000.0,32480000000.0,-282000000.0,0.054220000000000004,-0.03625,-0.01187,-0.02829,-0.00962,0.33813000000000004,1.88753,1.9394099999999999,0.37484,-1.28357,-1.28357,108.17391,33.23124,-0.43401000000000006,2.32705,5.0
MPWR,118204,USD,2021,Q1,2021-05-10,2021-05-10,194369000.0,0.0,159223000.0,0.5525100000000001,0.18645,0.1865,0.17035999999999998,0.13302999999999998,0.91491,4.908919999999999,0.28056,0.0,3.85874,3.6813300000000004,20.68988,22.651,3.53038,2.1025400000000003,6.0
MRCY,166196,USD,2021,Q3,2021-05-11,2021-05-11,151233000.0,160000000.0,68489000.0,0.42561000000000004,0.10357999999999999,0.08011,0.049069999999999996,0.03748,0.96,3.8540900000000002,0.30904,0.08406,1.29866,1.28805,16.21041,26.466920000000002,1.24671,,4.0
MRK,262201,USD,2021,Q1,2021-05-05,2021-05-05,11548000000.0,31253000000.0,5054000000.0,0.67005,0.16272999999999999,0.14634,0.25988,0.07735,0.71923,1.0207899999999999,2.35985,0.34402,2.65078,2.64034,18.11336,10.16441,1.90651,2.37993,4.0
MRVL,198029,USD,2020,Q4,2021-03-16,2021-03-16,146282000.0,1192811000.0,63225000.0,0.50131,-0.01739,-0.0934,-0.032869999999999996,-0.02576,-0.228,1.50139,0.2761,0.11080999999999999,-0.41463999999999995,-0.41463999999999995,4.43933,12.61387,0.09454,0.2401,5.0
MSCC,361632,USD,2018,Q2,2018-04-30,2018-04-30,525100000.0,1881900000.0,410000000.0,0.6207600000000001,0.14781,0.0928,0.08426,0.039330000000000004,2.3322,2.2744,1.14249,0.421,1.5116100000000001,1.4848,16.28805,17.93981,3.5253699999999997,,5.0
MSFT,59265,USD,2021,Q3,2021-04-27,2021-04-27,76074000000.0,60223000000.0,63751000000.0,0.68381,0.4015,0.35015999999999997,0.41645,0.18135,1.13811,2.29405,1.29641,0.19497,7.40866,7.34478,21.15782,17.7899,8.43184,2.1389400000000003,8.0
MSI,333970,USD,2021,Q1,2021-05-06,2021-05-06,1842000000.0,5175000000.0,1647000000.0,0.48871000000000003,0.18879,0.13224,-2.0836799999999998,0.09556,1.6536099999999998,1.27367,-22.80544,0.4965,5.87005,5.743119999999999,44.39075,-2.9232400000000003,9.70679,2.64034,6.0
MSM,87559,USD,2021,Q2,2021-04-07,2021-04-07,380438000.0,684365000.0,398112000.0,0.41013,0.09944,0.05968,0.16692,0.0811,2.13232,2.14267,1.05826,0.29725999999999997,3.3543199999999995,3.3411,56.20842,19.9802,7.15247,3.00106,4.0
MTD,334921,USD,2021,Q1,2021-05-07,2021-05-07,952956000.0,1613559000.0,1081204000.0,0.5858300000000001,0.26341,0.20192000000000002,3.22877,0.21605,1.6524900000000002,1.2832,13.94435,0.53281,27.58731,27.225340000000003,136.62818000000001,8.54422,45.5878,,8.0
MTN,264322,USD,2021,Q3,2021-06-07,2021-06-07,631344000.0,2853435000.0,607055000.0,1.0,0.21248000000000003,0.06454,0.05677000000000001,0.018330000000000003,5.27631,2.3496099999999998,2.09698,0.45461,2.85663,2.8368700000000002,44.26279,44.25,15.072470000000001,-5e-05,6.0
MTRX,182638,USD,2021,Q3,2021-05-10,2021-05-10,-2902000.0,0.0,-17139000.0,0.07267,-0.030639999999999997,-0.03777,-0.08924,-0.0556,0.65359,1.97331,0.60511,0.0,-0.9950399999999999,-1.00112,26.346759999999996,11.1506,-0.6503399999999999,,4.0
MTSI,358330,USD,2021,Q2,2021-04-29,2021-04-29,123519000.0,521870000.0,141000000.0,0.53627,0.08451,-0.00283,-0.0040100000000000005,-0.00155,-85.40279,4.88448,1.59235,0.48846000000000006,-0.02447,-0.02433,8.64847,6.10744,2.08949,0.0035,7.0
MU,60906,USD,2021,Q2,2021-04-01,2021-04-01,9599000000.0,6621000000.0,-403000000.0,0.30701999999999996,0.15207,0.13602999999999998,0.07862000000000001,0.05906,-0.12605999999999998,3.18038,0.33131,0.12230999999999999,2.86919,2.81612,21.09311,36.49361,-0.36168,,7.0
MUR,333627,USD,2021,Q1,2021-05-06,2021-05-06,341105000.0,2755596000.0,-454435000.0,1.0,-0.40065,-0.7592399999999999,-0.24883000000000002,-0.09919,0.44548000000000004,0.79884,1.50862,0.26794,-6.63845,-6.63845,8.74357,25.60856,-2.9572700000000003,0.50033,3.0
MXIM,153611,USD,2021,Q3,2021-04-28,2021-04-28,949857000.0,995100000.0,760287000.0,0.66666,0.34197,0.31766,0.36330999999999997,0.18715,0.9737,5.37845,0.94132,0.23851,2.9226,2.89047,9.20042,8.0443,2.84574,0.9589700000000001,7.0
MXPT,146869,USD,2017,Q2,2017-08-14,2017-08-14,-3190000.0,23471000.0,-4209000.0,0.5365300000000001,-0.09546,-0.10178,-0.55414,-0.21516999999999997,0.28635,1.19981,1.57536,0.34358,-2.2103200000000003,-2.2103200000000003,21.71677,3.98878,-0.6329199999999999,,5.0
MYCC,97729,USD,2017,Q2,2017-07-19,2017-07-19,203965000.0,1088269000.0,71387000.0,0.26694,0.08614,-0.0004,-0.00314,-0.00021,-161.14446999999998,0.5235,14.25375,0.50534,-0.00687,-0.00686,17.084529999999997,2.0365900000000003,1.10646,0.52825,6.0
MYL,333504,USD,2020,Q3,2020-11-06,2020-11-06,2798700000.0,12339600000.0,2309400000.0,0.36283000000000004,0.08581,0.02314,0.021230000000000002,0.00853,8.66892,1.00815,1.48991,0.39495,0.51565,0.51448,22.28754,24.288220000000003,4.4701699999999995,,7.0
NAII,257524,USD,2021,Q3,2021-05-13,2021-05-13,16508000.0,0.0,10170000.0,0.17165,0.07218,0.05675,0.12633,0.08107,1.05893,3.29965,0.55821,0.0,1.50833,1.50366,26.577240000000003,11.93977,1.59723,,8.0
NATI,56422,USD,2021,Q1,2021-05-03,2021-05-03,128936000.0,95991000.0,84198000.0,0.70836,0.02839,0.01181,0.01269,0.008490000000000001,5.43248,2.3946400000000003,0.49483999999999995,0.052570000000000006,0.11804,0.11729,9.99602,9.303230000000001,0.64127,1.05165,4.0
NAV,203261,USD,2021,Q2,2021-06-08,2021-06-08,104000000.0,5467000000.0,235000000.0,0.18253,-0.012830000000000001,-0.02476,0.05247,-0.02696,-1.23037,1.19594,-2.94615,0.77174,-1.91287,-1.91287,77.25588,-36.50476,2.35353,,4.0
NBL,249388,USD,2020,Q1,2020-05-08,2020-05-08,501000000.0,8632000000.0,-2215000000.0,0.2517,-0.3813,-1.1715799999999998,-1.00136,-0.29568,0.4291,1.32114,2.3866099999999997,0.49444,-10.79352,-10.79352,9.21275,9.19394,-4.631469999999999,0.4851,5.0
NCSO,210709,USD,2017,Q3,2017-12-31,2017-12-31,46520000.0,965446000.0,22308000.0,0.29496,-0.010879999999999999,-0.04117,-1.20509,-0.05878,-0.24698,0.80324,19.50173,0.6282800000000001,-1.2799200000000002,-1.26623,31.09068,1.06209,0.31611,-1.35344,4.0
NDSN,188156,USD,2021,Q2,2021-05-28,2021-05-28,533813000.0,867087000.0,631553000.0,0.54471,0.19199000000000002,0.13882,0.1575,0.08545,2.05596,2.46433,0.84321,0.2412,5.30058,5.23944,38.183170000000004,33.65441,10.89777,1.5497299999999998,6.0
NE,134105,USD,2021,Q1,2021-05-07,2021-05-07,141077000.0,393500000.0,176979000.0,0.31664000000000003,-0.19612000000000002,-3.78389,-2.92651,-1.73111,-0.060320000000000006,1.7466400000000002,0.6905399999999999,0.23217,-11.69028,-11.69028,3.08949,3.99462,0.70516,,
NEE,188922,USD,2021,Q1,2021-04-23,2021-04-23,7757000000.0,52668000000.0,1302000000.0,0.7775,0.22233000000000003,0.24336999999999998,0.09106,0.031439999999999996,0.31268,0.52189,1.89615,0.39766999999999997,2.12438,2.11333,8.72915,19.06944,0.66425,1.43513,6.0
NEM,103736,USD,2021,Q1,2021-04-29,2021-04-29,5912000000.0,7563000000.0,5444000000.0,0.58186,0.30743000000000004,0.21768,0.10695,0.06249,2.1215900000000003,2.40345,0.71153,0.18417999999999998,3.19751,3.19055,14.6891,28.818690000000004,6.7838,1.4492200000000002,6.0
NEOS,160118,USD,2020,Q3,2020-11-09,2020-11-09,-11447000.0,40512000.0,-5873000.0,0.56893,-0.23501,-0.3835,1.0635,-0.33843,0.2687,0.65528,-4.142469999999999,0.6272800000000001,-0.43938999999999995,-0.43938999999999995,1.14574,-0.41316,-0.11807000000000001,,2.0
NEPH,138152,USD,2021,Q1,2021-05-06,2021-05-06,-4427000.0,538000.0,-6954000.0,0.57128,-0.50798,-0.47958,-0.27064,-0.23444,1.69983,10.4169,0.15441,0.03,-0.44726000000000005,-0.44726000000000005,0.9325899999999999,1.32677,-0.80474,,2.0
NERV,254280,USD,2021,Q1,2021-05-12,2021-05-12,6622448.0,0.0,,1.0,0.16055,0.12841,0.11653,0.04728,,24.32216,1.46468,0.0,0.12675999999999998,0.12648,0.98719,1.08785,,,
NFLX,83548,USD,2021,Q1,2021-04-22,2021-04-22,5709823000.0,15559340000.0,5767738000.0,0.41098,0.21169000000000002,0.14243,0.29175999999999996,0.09369,1.53436,1.2695100000000001,2.11415,0.38779,8.506739999999999,8.26173,59.72447,21.00974,13.052430000000001,,7.0
NFX,123505,USD,2011,Q3,2011-10-21,2012-10-29,1438000000.0,2985000000.0,-729000000.0,0.69165,0.31395,0.21231999999999998,0.12845,0.05537,-1.4787,0.72765,1.3197,0.33528,3.6859800000000003,3.66543,17.36075,28.69533,-5.45047,,4.0
NGL,36205,USD,2020,Q4,2021-06-03,2021-06-03,422144000.0,3424850000.0,288156000.0,0.14027,0.0174,-0.12240999999999999,-0.42676000000000003,-0.10758,-0.45037,1.1065399999999999,2.96686,0.57586,,,,,,,
NHHS,148446,USD,2021,Q1,2021-05-14,2021-05-14,67169000.0,1397718000.0,52955000.0,1.0,0.012190000000000001,-0.96888,-0.64239,-0.13783,-0.20410999999999999,0.08354,3.6608099999999997,0.74254,-1.36568,-1.36568,1.40954,2.11215,0.27875,0.0,3.0
NI,119873,USD,2021,Q1,2021-05-05,2021-05-05,1701000000.0,9766700000.0,1013400000.0,0.7568699999999999,0.21083000000000002,0.03185,0.02443,0.00663,6.884510000000001,0.7054600000000001,2.6833099999999996,0.44005,0.38066,0.38061,11.9519,13.063360000000001,2.6206400000000003,0.9894,4.0
NICK,141389,USD,2020,Q3,2021-02-11,2021-02-11,26774000.0,94791000.0,27431000.0,1.0,0.45913999999999994,0.15232,0.07737000000000001,0.040889999999999996,3.1249700000000002,2.11525,0.8922399999999999,0.44151999999999997,1.15717,1.15713,7.59714,14.95699,3.6161199999999996,,6.0
NKE,101814,USD,2021,Q3,2021-04-02,2021-04-02,4937000000.0,9416000000.0,4883000000.0,0.43265,0.10870999999999999,0.08902,0.28731999999999996,0.09473999999999999,1.42445,2.77715,2.03286,0.26022,2.18738,2.14163,24.57096,7.613060000000001,3.1158,1.01074,4.0
NLSN,333689,USD,2021,Q1,2021-05-06,2021-05-06,1680000000.0,6752000000.0,1195000000.0,0.57012,0.13738,0.0927,0.18454,0.04923,2.0427400000000002,1.28091,2.7489,0.56816,1.63751,1.63494,17.66552,8.333110000000001,3.345,0.24073000000000003,7.0
NLST,164920,USD,2021,Q1,2021-05-18,2021-05-18,-5142000.0,17248000.0,-5682000.0,0.12891,-0.11122,-0.20511999999999997,-1.3638,-0.23295,0.58319,1.20052,4.85456,0.41238,-0.052079999999999994,-0.052079999999999994,0.25393000000000004,0.038189999999999995,-0.030369999999999998,,4.0
NMBL,50051,USD,2016,Q4,2017-03-24,2017-03-24,-134021000.0,0.0,-134210000.0,0.63822,-0.38902,-0.39323,-1.47916,-0.47539,0.8477399999999999,1.92117,2.1114599999999997,0.0,-1.85075,-1.85075,4.70648,1.25121,-1.5689600000000001,,2.0
NOC,333824,USD,2021,Q1,2021-04-29,2021-04-29,5237000000.0,12764000000.0,5517000000.0,0.20077,0.10640999999999999,0.12095999999999998,0.42907,0.10902,1.22166,1.46444,2.93568,0.30814,27.21302,27.1435,224.98342999999997,63.42272,33.24495,5.80898,8.0
NPTN,364355,USD,2021,Q1,2021-04-29,2021-04-29,12827000.0,32073000.0,-11810000.0,0.25903000000000004,-0.05237000000000001,-0.06384,-0.12593,-0.07255,0.55277,2.90841,0.73582,0.10890999999999999,-0.4273,-0.43162,6.69383,3.39319,-0.2362,,4.0
NRTHF,243188,USD,2018,Q2,2018-08-16,2018-08-16,-2543000.0,0.0,-4503000.0,0.22061,-0.1669,-0.13318,0.49156000000000005,-0.27389,1.84172,0.5696100000000001,-2.79473,0.0,-0.10269,-0.10271,0.77104,-0.20890999999999998,-0.18913,,1.0
NSPR,143799,USD,2021,Q1,2021-05-10,2021-05-10,-11522000.0,0.0,-11329000.0,-0.04314,-4.75092,-4.80627,-0.26866999999999996,-0.24281,0.95935,16.13747,0.1065,0.0,-3.98041,-3.98041,0.8281700000000001,14.815389999999999,-3.8186199999999997,,3.0
NSSC,198892,USD,2021,Q3,2021-05-10,2021-05-10,12160000.0,3904000.0,22771000.0,0.56183,0.10349000000000001,0.07849,0.09059,0.06969,2.85494,5.45392,0.29988000000000004,0.03411,0.43471000000000004,0.43355,5.538119999999999,4.7989,1.24108,,5.0
NTAP,183964,USD,2021,Q4,2021-06-21,2021-06-21,1140000000.0,2632000000.0,1866000000.0,0.6641699999999999,0.16243,0.12709,1.06569,0.07799,2.5561599999999998,1.7384099999999998,12.66423,0.2812,3.28829,3.23009,25.87387,3.0855900000000003,8.40541,1.9234200000000001,7.0
NTRA,149288,USD,2021,Q1,2021-05-07,2021-05-07,-235086000.0,329523000.0,-325183000.0,0.49822,-0.544,-0.57471,-0.6933199999999999,-0.289,1.25931,4.73982,1.39904,0.3688,-3.10696,-3.10696,5.4061,4.481269999999999,-3.91261,,3.0
NTRI,346874,USD,2018,Q4,2019-02-28,2019-02-28,89898000.0,0.0,88928000.0,0.52935,0.10712,0.08479,0.39991,0.28689000000000003,1.5177200000000002,2.90348,0.39396,0.0,1.9932299999999998,1.9695099999999999,23.507929999999998,4.98422,3.02517,1.02572,5.0
NUE,334772,USD,2021,Q1,2021-05-12,2021-05-12,3257487000.0,5339979000.0,1908522000.0,0.14959,0.11463,0.07633,0.13856,0.07762999999999999,1.1612,3.50423,0.78494,0.25221,5.426080000000001,5.42133,71.08716,37.79186,6.30079,1.62632,6.0
NUTR,357986,USD,2017,Q3,2017-07-27,2017-07-27,41516000.0,50500000.0,36580000.0,0.50767,0.11273,0.059660000000000005,0.07841000000000001,0.055720000000000006,2.55983,4.39985,0.40728000000000003,0.19691,1.54834,1.54789,25.953110000000002,19.74557,3.96348,,6.0
NUVA,110456,USD,2021,Q1,2021-05-05,2021-05-05,183633000.0,879473000.0,44604000.0,0.69718,0.03883,-0.04705,-0.05981,-0.02308,-0.8927799999999999,3.4755199999999995,1.59136,0.40626,-0.9738700000000001,-0.9829200000000001,20.70017,16.28266,0.86945,,4.0
NVDA,172199,USD,2021,Q1,2021-05-26,2021-05-26,6784000000.0,6963000000.0,4678000000.0,0.62427,0.28625,0.27664,0.28374,0.17298,0.8781700000000001,4.52722,0.64035,0.2261,8.60929,8.44885,31.12081,30.341820000000002,7.5604,0.64,6.0
NVEC,102816,USD,2020,Q4,2021-05-05,2021-05-05,13286530.0,581459.0,16982276.0,0.8071,0.59644,0.54733,0.16496,0.1613,1.4521700000000002,23.71433,0.022690000000000002,0.008020000000000001,2.4191700000000003,2.4189599999999998,4.41994,14.66511,3.51305,4.00007,5.0
NWE,342218,USD,2021,Q1,2021-04-22,2021-04-22,423329000.0,2480918000.0,-71367000.0,0.7156899999999999,0.1914,0.13255999999999998,0.07927999999999999,0.025769999999999998,-0.42586,0.9282299999999999,2.07631,0.38151,3.3125400000000003,3.3045699999999996,24.9894,41.78352,-1.41069,2.39946,4.0
NWS,160346,USD,2020,Q2,2020-02-07,2021-02-05,1092000000.0,1201000000.0,422000000.0,0.43687,0.04465,-0.01878,-0.01807,-0.01124,-2.3060099999999997,1.3634,0.60778,0.07376,-0.31217,-0.31071,16.61819,15.28082,0.71986,0.27464,4.0
NWY,33184,USD,2019,Q4,2020-06-09,2020-06-09,-21243000.0,0.0,-80490000.0,0.28065999999999997,-0.05001,-0.07451,-3.86182,-0.14958,1.30617,0.88164,24.81839,0.0,-0.95768,-0.95768,12.85224,0.24799000000000002,-1.25089,,2.0
O,81605,USD,2021,Q1,2021-05-04,2021-05-04,1499545000.0,924407000.0,-1492363000.0,1.0,0.48158999999999996,0.20511,0.029789999999999997,0.01643,-4.3307199999999995,0.05604,0.81374,0.04406,0.9734299999999999,0.97325,4.74595,32.58396,-4.21566,2.7995099999999997,5.0
OCC,232540,USD,2020,Q3,2020-09-10,2020-09-10,-4319030.0,10222618.0,-2838122.0,0.2484,-0.09773,-0.10683,-0.40776,-0.17260999999999999,0.44543999999999995,3.33261,1.3623399999999999,0.27694,-0.86685,-0.86685,8.11408,2.1259,-0.38613000000000003,0.0,3.0
OGS,351460,USD,2021,Q1,2021-05-04,2021-05-04,500291000.0,4529661000.0,-1809236000.0,0.6157199999999999,0.18475,0.12309,0.08722,0.02308,-9.03218,1.3181200000000002,2.77946,0.52186,3.7635099999999997,3.7488900000000003,30.576159999999998,43.14949,-33.9927,2.19282,2.0
OKE,334076,USD,2021,Q1,2021-04-28,2021-04-28,2714760000.0,14182524000.0,1719183000.0,0.37973,0.21991999999999998,0.11872,0.18694000000000002,0.04917,1.5084,0.97541,2.80188,0.61185,2.59618,2.59229,21.86805,13.88805,3.91606,3.7241400000000002,6.0
OLLI,102057,USD,2021,Q1,2021-06-03,2021-06-03,328726000.0,937000.0,401285000.0,0.40043,0.15991,0.13832,0.19072,0.12942,1.51738,3.2673900000000002,0.4737,0.00045999999999999996,4.05802,4.0051,29.338,21.27739,6.15753,0.0,8.0
OMC,251397,USD,2021,Q1,2021-04-20,2021-04-20,2140800000.0,5760300000.0,2506500000.0,0.18847,0.1457,0.07392,0.24993,0.03807,2.57051,1.01931,5.56524,0.22489,4.52798,4.5138300000000005,61.25424,14.911539999999999,11.63919,3.06385,6.0
OMI,347188,USD,2021,Q1,2021-05-05,2021-05-05,470028000.0,981342000.0,506499000.0,0.16755,0.04349,0.012759999999999999,0.1409,0.03267,4.57195,1.65015,3.31259,0.28941,1.68023,1.6759099999999998,131.70824,11.92502,7.681939999999999,0.01022,8.0
